,team,name,position,cap_hit,base_salary,signing_bonus,roster_bonus,option_bonus,workout_bonus,restructure_bonus,incentive_bonus
971,detroit-lions,Chase Cota,WR,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
972,detroit-lions,Cory Durden,DT,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
973,detroit-lions,Connor Galvin,T,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
974,detroit-lions,Steven Gilmore,CB,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
975,detroit-lions,Brandon Joseph,S,"$755,000 ","$750,000 ","$5,000 ",0-,0-,0-,0-,0-
976,detroit-lions,Adrian Martinez,QB,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
977,detroit-lions,Ryan Swoboda,T,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
978,detroit-lions,Mohamed Ibrahim,RB,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
979,detroit-lions,Zach Morton,DT,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
980,detroit-lions,Brad Cecil,G,"$750,833 ","$750,000 ",$833 ,0-,0-,0-,0-,0-
981,detroit-lions,Chris Smith,DT,"$750,833 ","$750,000 ",$833 ,0-,0-,0-,0-,0-
982,detroit-lions,Derrick Deese Jr.,TE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
983,detroit-lions,Dylan Drummond,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
984,detroit-lions,Obinna Eze,T,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
985,detroit-lions,Patrick Murtagh,TE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
986,detroit-lions,Trevor Nowaske,LB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
987,detroit-lions,Darrin Paulo,T,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
988,detroit-lions,John Parker Romo,K,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
989,green-bay-packers,David Bakhtiari,LT,"$21,289,035 ","$1,200,000 ","$6,000,000 ","$323,521 ",0-,"$700,000 ","$13,065,514 ",0-
990,green-bay-packers,Kenny Clark,DT,"$12,905,000 ","$1,165,000 ","$5,000,000 ","$550,000 ",0-,"$700,000 ","$5,490,000 ",0-
991,green-bay-packers,Rashan Gary,OLB,"$10,892,000 ","$10,892,000 ",0-,0-,0-,0-,0-,0-
992,green-bay-packers,Jaire Alexander,CB,"$10,755,760 ","$1,080,000 ","$6,000,000 ","$611,760 ",0-,"$700,000 ","$2,364,000 ",0-
993,green-bay-packers,Aaron Jones,RB,"$8,197,000 ","$1,080,000 ","$3,250,000 ","$900,000 ",0-,"$500,000 ","$2,467,000 ",0-
994,green-bay-packers,Elgton Jenkins,G,"$6,967,383 ","$1,137,971 ","$4,800,000 ","$529,412 ",0-,"$500,000 ",0-,0-
995,green-bay-packers,Preston Smith,OLB,"$6,372,000 ","$1,165,000 ","$2,440,000 ","$600,000 ",0-,"$500,000 ","$1,667,000 ",0-
996,green-bay-packers,De'Vondre Campbell,ILB,"$5,527,877 ","$1,165,000 ","$3,000,000 ","$305,877 ",0-,"$400,000 ","$657,000 ",0-
997,green-bay-packers,Rasul Douglas,CB,"$4,430,667 ","$1,080,000 ","$1,766,667 ","$450,000 ",0-,"$300,000 ","$834,000 ",0-
998,green-bay-packers,Jordan Love,QB,"$4,409,271 ","$1,010,000 ","$3,399,271 ",0-,0-,0-,0-,0-
999,green-bay-packers,Yosh Nijman,T,"$4,304,000 ","$4,304,000 ",0-,0-,0-,0-,0-,0-
1000,green-bay-packers,Eric Stokes,CB,"$3,252,415 ","$1,744,138 ","$1,508,277 ",0-,0-,0-,0-,0-
1001,green-bay-packers,Lukas Van Ness,OLB,"$3,161,471 ","$750,000 ","$2,411,471 ",0-,0-,0-,0-,0-
1002,green-bay-packers,Quay Walker,ILB,"$3,145,828 ","$1,334,166 ","$1,811,662 ",0-,0-,0-,0-,0-
1003,green-bay-packers,Devonte Wyatt,DT,"$2,922,996 ","$1,289,599 ","$1,633,397 ",0-,0-,0-,0-,0-
1004,green-bay-packers,Jon Runyan,G,"$2,786,669 ","$2,743,000 ","$43,669 ",0-,0-,0-,0-,0-
1005,green-bay-packers,Keisean Nixon,CB,"$2,770,000 ","$1,350,000 ","$370,000 ","$500,000 ",0-,"$300,000 ",0-,"$250,000 "
1006,green-bay-packers,Darnell Savage,SS,"$2,444,200 ","$1,080,000 ",0-,0-,0-,0-,"$1,364,200 ",0-
1007,green-bay-packers,Pat O'Donnell,P,"$2,375,000 ","$1,200,000 ","$475,000 ","$650,000 ",0-,"$50,000 ",0-,0-
1008,green-bay-packers,Christian Watson,WR,"$2,100,235 ","$1,125,047 ","$975,188 ",0-,0-,0-,0-,0-
1009,green-bay-packers,A.J. Dillon,RB,"$1,681,855 ","$1,330,795 ","$351,060 ",0-,0-,0-,0-,0-
1010,green-bay-packers,Luke Musgrave,TE,"$1,541,042 ","$750,000 ","$791,042 ",0-,0-,0-,0-,0-
1011,green-bay-packers,Josh Myers,C,"$1,521,855 ","$1,167,285 ","$354,570 ",0-,0-,0-,0-,0-
1012,green-bay-packers,Johnathan Ford,S,"$1,500,000 ","$1,080,000 ","$50,000 ","$320,000 ",0-,"$50,000 ",0-,0-
1013,green-bay-packers,Dallin Leavitt,S,"$1,400,000 ","$1,080,000 ","$150,000 ","$170,000 ",0-,0-,0-,0-
1014,green-bay-packers,Josiah Deguara,TE,"$1,341,867 ","$1,095,000 ","$216,867 ",0-,0-,"$30,000 ",0-,0-
1015,green-bay-packers,Jayden Reed,WR,"$1,305,596 ","$750,000 ","$555,596 ",0-,0-,0-,0-,0-
1016,green-bay-packers,Justin Hollins,OLB,"$1,280,000 ","$1,080,000 ","$155,000 ",0-,0-,"$45,000 ",0-,0-
1017,green-bay-packers,Matthew Orzech,LS,"$1,180,000 ","$1,080,000 ","$100,000 ",0-,0-,0-,0-,0-
1018,green-bay-packers,Sean Rhyan,T,"$1,164,285 ","$897,857 ","$226,428 ",0-,0-,"$40,000 ",0-,0-
1019,green-bay-packers,Eric Wilson,OLB,"$1,092,500 ","$1,080,000 ","$152,500 ",0-,0-,0-,0-,0-
1020,green-bay-packers,Royce Newman,G,"$1,064,836 ","$940,000 ","$124,836 ",0-,0-,0-,0-,0-
1021,green-bay-packers,Romeo Doubs,WR,"$1,040,979 ","$870,000 ","$170,979 ",0-,0-,0-,0-,0-
1022,green-bay-packers,Tyler Davis,TE,"$1,040,000 ","$1,010,000 ",0-,0-,0-,"$30,000 ",0-,0-
1023,green-bay-packers,Tedarrell Slaton,DT,"$1,010,130 ","$940,000 ","$70,130 ",0-,0-,0-,0-,0-
1024,green-bay-packers,Jonathan Owens,S,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1025,green-bay-packers,Tucker Kraft,TE,"$1,006,897 ","$750,000 ","$256,897 ",0-,0-,0-,0-,0-
1026,green-bay-packers,Shemar Jean-Charles,CB,"$1,000,038 ","$940,000 ","$60,038 ",0-,0-,0-,0-,0-
1027,green-bay-packers,Corey Ballentine,CB,"$1,000,000 ","$1,080,000 ","$60,000 ",0-,0-,0-,0-,0-
1028,green-bay-packers,Zach Tom,T,"$996,085 ","$870,000 ","$126,085 ",0-,0-,0-,0-,0-
1029,green-bay-packers,Tarvarius Moore,FS,"$990,000 ","$1,080,000 ","$50,000 ",0-,0-,0-,0-,0-
1030,green-bay-packers,Isaiah McDuffie,ILB,"$972,677 ","$940,000 ","$32,677 ",0-,0-,0-,0-,0-
1031,green-bay-packers,Colby Wooden,DE,"$941,982 ","$750,000 ","$191,982 ",0-,0-,0-,0-,0-
1032,green-bay-packers,Ladarius Hamilton,DE,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1033,green-bay-packers,Jake Hanson,G,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1034,green-bay-packers,Patrick Taylor,RB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1035,green-bay-packers,Kingsley Enagbare,OLB,"$930,638 ","$870,000 ","$60,638 ",0-,0-,0-,0-,0-
1036,green-bay-packers,Tariq Carpenter,LB,"$896,313 ","$870,000 ","$26,313 ",0-,0-,0-,0-,0-
1037,green-bay-packers,Jonathan Ford,DT,"$895,272 ","$870,000 ","$25,272 ",0-,0-,0-,0-,0-
1038,green-bay-packers,Rasheed Walker,T,"$890,218 ","$870,000 ","$20,218 ",0-,0-,0-,0-,0-
1039,green-bay-packers,Samori Toure,WR,"$889,252 ","$870,000 ","$19,252 ",0-,0-,0-,0-,0-
1040,green-bay-packers,Innis Gaines,CB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1041,green-bay-packers,Caleb Jones,T,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1042,green-bay-packers,Alex McGough,QB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1043,green-bay-packers,Luke Tenuta,T,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1044,green-bay-packers,Kiondre Thomas,CB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1045,green-bay-packers,Sean Clifford,QB,"$831,045 ","$750,000 ","$81,045 ",0-,0-,0-,0-,0-
1046,green-bay-packers,Dontayvion Wicks,WR,"$825,637 ","$750,000 ","$75,637 ",0-,0-,0-,0-,0-
1047,green-bay-packers,Karl Brooks,DT,"$803,007 ","$750,000 ","$53,007 ",0-,0-,0-,0-,0-
1048,green-bay-packers,Anders Carlson,K,"$789,194 ","$750,000 ","$39,194 ",0-,0-,0-,0-,0-
1049,green-bay-packers,Carrington Valentine,CB,"$775,176 ","$750,000 ","$25,176 ",0-,0-,0-,0-,0-
1050,green-bay-packers,Lew Nichols III,RB,"$774,084 ","$750,000 ","$24,084 ",0-,0-,0-,0-,0-
1051,green-bay-packers,Anthony Johnson Jr.,CB,"$770,941 ","$750,000 ","$20,941 ",0-,0-,0-,0-,0-
1052,green-bay-packers,Grant DuBose,WR,"$769,444 ","$750,000 ","$19,444 ",0-,0-,0-,0-,0-
1053,green-bay-packers,Brenton Cox Jr.,LB,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1054,green-bay-packers,Malik Heath,WR,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1055,green-bay-packers,Jason Lewan,DT,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1056,green-bay-packers,Jimmy Phillips Jr.,LB,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1057,green-bay-packers,Kadeem Telfort,T,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1058,green-bay-packers,Duece Watts,WR,"$753,000 ","$750,000 ","$3,000 ",0-,0-,0-,0-,0-
1059,green-bay-packers,Camren McDonald,TE,"$752,500 ","$750,000 ","$2,500 ",0-,0-,0-,0-,0-
1060,green-bay-packers,Henry Pearson,FB,"$752,500 ","$750,000 ","$2,500 ",0-,0-,0-,0-,0-
1061,green-bay-packers,Keshawn Banks,LB,"$751,666 ","$750,000 ","$1,666 ",0-,0-,0-,0-,0-
1062,green-bay-packers,Chuck Filiaga,G,"$751,500 ","$750,000 ","$1,500 ",0-,0-,0-,0-,0-
1063,green-bay-packers,Benny Sapp III,S,"$750,666 ","$750,000 ",$666 ,0-,0-,0-,0-,0-
1064,green-bay-packers,Austin Allen,TE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1065,green-bay-packers,Jadakis Bonds,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1066,green-bay-packers,Cody Chrest,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1067,green-bay-packers,Jean Delance,T,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1068,green-bay-packers,James Empey,C,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1069,green-bay-packers,Danny Etling,QB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1070,green-bay-packers,Tyrell Ford,S,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1071,green-bay-packers,Tyler Goodson,RB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1072,green-bay-packers,B.R. Hatcher,LS,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1073,green-bay-packers,William Hooper,CB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1074,green-bay-packers,Bo Melton,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1075,green-bay-packers,Antonio Moultrie,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1076,green-bay-packers,Chris Slayton,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1077,green-bay-packers,Daniel Whelan,P,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1078,green-bay-packers,Emanuel Wilson,RB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1079,houston-texans,Laremy Tunsil,LT,"$26,610,834 ","$2,000,000 ","$10,750,000 ","$250,000 ",0-,"$150,000 ","$13,460,834 ",0-
1080,houston-texans,Tytus Howard,RT,"$13,202,000 ","$13,202,000 ",0-,0-,0-,0-,0-,0-
1081,houston-texans,Derek Stingley Jr.,CB,"$7,876,708 ","$870,000 ","$5,596,366 ","$1,410,342 ",0-,0-,0-,0-
1082,houston-texans,Maliek Collins,DT,"$7,411,764 ","$2,000,000 ","$5,000,000 ","$411,765 ",0-,0-,0-,0-
1083,houston-texans,C.J. Stroud,QB,"$6,596,226 ","$750,000 ","$5,846,226 ",0-,0-,0-,0-,0-
1084,houston-texans,Will Anderson,OLB,"$6,402,332 ","$750,000 ","$5,652,332 ",0-,0-,0-,0-,0-
1085,houston-texans,Jerry Hughes,DE,"$6,250,000 ","$4,000,000 ","$1,250,000 ","$1,000,000 ",0-,0-,0-,0-
1086,houston-texans,Christian Kirksey,ILB,"$6,250,000 ","$4,000,000 ","$1,000,000 ","$1,000,000 ",0-,0-,0-,"$250,000 "
1087,houston-texans,Ka'imi Fairbairn,K,"$5,657,500 ","$3,650,000 ","$750,000 ",0-,0-,0-,"$1,257,500 ",0-
1088,houston-texans,Steven Nelson,CB,"$5,632,353 ","$3,500,000 ","$1,000,000 ","$882,353 ",0-,0-,0-,"$250,000 "
1089,houston-texans,Robert Woods,WR,"$5,500,000 ","$2,000,000 ","$3,250,000 ","$250,000 ",0-,0-,0-,0-
1090,houston-texans,Jimmie Ward,FS,"$4,852,941 ","$2,500,000 ","$2,000,000 ","$352,941 ",0-,0-,0-,0-
1091,houston-texans,Shaq Mason,G,"$4,700,000 ","$1,700,000 ","$2,500,000 ","$500,000 ",0-,0-,0-,0-
1092,houston-texans,Desmond King,CB,"$4,455,695 ","$3,000,000 ","$500,000 ","$500,000 ",0-,0-,"$455,695 ",0-
1093,houston-texans,Sheldon Rankins,DT,"$4,279,411 ","$1,500,000 ","$1,750,000 ","$1,029,412 ",0-,0-,0-,0-
1094,houston-texans,Eric Murray,FS,"$3,857,500 ","$1,600,000 ","$650,000 ","$250,000 ",0-,0-,"$1,357,500 ",0-
1095,houston-texans,Kenyon Green,G,"$3,625,774 ","$930,155 ","$2,195,619 ","$500,000 ",0-,0-,0-,0-
1096,houston-texans,Cameron Johnston,P,"$3,465,834 ","$2,300,000 ","$333,334 ","$200,000 ",0-,0-,"$632,500 ",0-
1097,houston-texans,Hassan Ridgeway,DT,"$3,176,460 ","$2,000,000 ","$1,000,000 ","$176,460 ",0-,0-,0-,0-
1098,houston-texans,Shaquill Griffin,CB,"$3,147,058 ","$1,500,000 ","$1,500,000 ","$147,059 ",0-,0-,0-,0-
1099,houston-texans,Devin Singletary,RB,"$3,125,000 ","$1,500,000 ","$1,000,000 ","$250,000 ",0-,0-,0-,"$375,000 "
1100,houston-texans,Scott Quessenberry,C,"$3,000,000 ","$1,400,000 ","$250,000 ","$350,000 ",0-,"$100,000 ",0-,"$900,000 "
1101,houston-texans,Charlie Heck,LT,"$2,920,676 ","$2,743,000 ","$177,676 ",0-,0-,0-,0-,0-
1102,houston-texans,Case Keenum,QB,"$2,845,588 ","$2,250,000 ","$375,000 ","$220,588 ",0-,0-,0-,0-
1103,houston-texans,Dalton Schultz,TE,"$2,845,588 ","$1,500,000 ","$1,125,000 ","$220,588 ",0-,0-,0-,0-
1104,houston-texans,Noah Brown,WR,"$2,829,412 ","$1,500,000 ","$750,000 ","$329,412 ",0-,0-,0-,"$250,000 "
1105,houston-texans,George Fant,RT,"$2,735,294 ","$2,000,000 ","$500,000 ","$235,294 ",0-,0-,0-,0-
1106,houston-texans,M.J. Stewart,SS,"$2,500,000 ","$1,500,000 ","$750,000 ","$250,000 ",0-,0-,0-,0-
1107,houston-texans,Andrew Beck,FB,"$2,441,176 ","$1,500,000 ","$750,000 ","$191,176 ",0-,0-,0-,0-
1108,houston-texans,Jake Martin,OLB,"$2,382,343 ","$1,500,000 ","$500,000 ","$382,343 ",0-,0-,0-,0-
1109,houston-texans,Denzel Perryman,ILB,"$2,335,294 ","$1,200,000 ","$500,000 ","$635,294 ",0-,0-,0-,0-
1110,houston-texans,Cory Littleton,ILB,"$2,164,706 ","$1,300,000 ","$600,000 ","$264,706 ",0-,0-,0-,0-
1111,houston-texans,Tavierre Thomas,CB,"$2,132,353 ","$1,500,000 ","$500,000 ","$132,353 ",0-,0-,0-,0-
1112,houston-texans,Jalen Pitre,S,"$2,035,100 ","$1,112,020 ","$923,080 ",0-,0-,0-,0-,0-
1113,houston-texans,Chase Winovich,DE,"$1,852,935 ","$1,250,000 ","$500,000 ","$102,935 ",0-,0-,0-,0-
1114,houston-texans,John Metchie,WR,"$1,834,131 ","$1,071,826 ","$762,305 ",0-,0-,0-,0-,0-
1115,houston-texans,Blake Cashman,LB,"$1,607,353 ","$1,100,000 ","$175,000 ","$282,353 ",0-,"$50,000 ",0-,0-
1116,houston-texans,Dare Ogunbowale,RB,"$1,550,000 ","$1,200,000 ","$150,000 ","$200,000 ",0-,0-,0-,0-
1117,houston-texans,Steven Sims Jr.,WR,"$1,447,058 ","$1,150,000 ","$200,000 ","$97,059 ",0-,0-,0-,0-
1118,houston-texans,Davis Mills,QB,"$1,423,794 ","$1,134,321 ","$289,473 ",0-,0-,0-,0-,0-
1119,houston-texans,Mike Boone,RB,"$1,405,885 ","$1,150,000 ","$150,000 ","$105,885 ",0-,0-,0-,0-
1120,houston-texans,Jonathan Greenard,DE,"$1,368,695 ","$1,145,200 ","$223,495 ",0-,0-,0-,0-,0-
1121,houston-texans,Nico Collins,WR,"$1,328,595 ","$1,102,865 ","$225,730 ",0-,0-,0-,0-,0-
1122,houston-texans,Christian Harris,LB,"$1,215,511 ","$948,102 ","$267,409 ",0-,0-,0-,0-,0-
1123,houston-texans,Kendall Sheffield,CB,"$1,110,000 ","$1,010,000 ","$50,000 ",0-,0-,"$50,000 ",0-,0-
1124,houston-texans,Juice Scruggs,C,"$1,108,928 ","$750,000 ","$358,928 ",0-,0-,0-,0-,0-
1125,houston-texans,Dameon Pierce,RB,"$1,098,858 ","$870,000 ","$203,858 ",0-,0-,"$25,000 ",0-,0-
1126,houston-texans,Jon Weeks,LS,"$1,092,500 ","$1,165,000 ","$152,500 ",0-,0-,0-,0-,0-
1127,houston-texans,Michael Deiter,G,"$1,092,500 ","$1,080,000 ","$125,000 ",0-,0-,"$27,500 ",0-,0-
1128,houston-texans,Derek Rivers,OLB,"$1,060,000 ","$1,010,000 ","$40,000 ",0-,0-,"$10,000 ",0-,0-
1129,houston-texans,Greg Little,T,"$1,040,000 ","$1,080,000 ","$100,000 ",0-,0-,0-,0-,0-
1130,houston-texans,Tank Dell,WR,"$1,034,382 ","$750,000 ","$284,382 ",0-,0-,0-,0-,0-
1131,houston-texans,Brevin Jordan,TE,"$1,028,046 ","$940,000 ","$88,046 ",0-,0-,0-,0-,0-
1132,houston-texans,Garret Wallow,OLB,"$1,013,971 ","$940,000 ","$73,971 ",0-,0-,0-,0-,0-
1133,houston-texans,Grayland Arnold,CB,"$1,010,000 ","$1,010,000 ",0-,0-,0-,0-,0-,0-
1134,houston-texans,Darius Phillips,CB,"$990,000 ","$1,080,000 ","$50,000 ",0-,0-,0-,0-,0-
1135,houston-texans,Roy Lopez,DT,"$985,709 ","$940,000 ","$45,709 ",0-,0-,0-,0-,0-
1136,houston-texans,Thomas Booker,DE,"$954,103 ","$870,000 ","$84,103 ",0-,0-,0-,0-,0-
1137,houston-texans,Dylan Horton,DE,"$950,259 ","$750,000 ","$200,259 ",0-,0-,0-,0-,0-
1138,houston-texans,Demone Harris,OLB,"$950,000 ","$1,080,000 ","$10,000 ",0-,0-,0-,0-,0-
1139,houston-texans,Teagan Quitoriano,TE,"$944,036 ","$870,000 ","$74,036 ",0-,0-,0-,0-,0-
1140,houston-texans,Neville Hewitt,ILB,"$940,000 ","$1,165,000 ",0-,0-,0-,0-,0-,0-
1141,houston-texans,Eric Tomlinson,TE,"$940,000 ","$1,165,000 ",0-,0-,0-,0-,0-,0-
1142,houston-texans,Byron Cowart,DT,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
1143,houston-texans,Mason Schreck,TE,"$940,000 ","$1,080,000 ",0-,0-,0-,0-,0-,0-
1144,houston-texans,Jalen Camp,WR,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1145,houston-texans,Tyree Gillespie,S,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1146,houston-texans,Ka'dar Hollman,CB,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1147,houston-texans,Jimmy Morrissey,C,"$940,000 ","$940,000 ",0-,0-,0-,0-,0-,0-
1148,houston-texans,Austin Deculus,T,"$910,688 ","$870,000 ","$40,688 ",0-,0-,0-,0-,0-
1149,houston-texans,Troy Hairston,FB,"$878,333 ","$870,000 ","$8,333 ",0-,0-,0-,0-,0-
1150,houston-texans,Kurt Hinish,DT,"$878,333 ","$870,000 ","$8,333 ",0-,0-,0-,0-,0-
1151,houston-texans,Jake Hansen,LB,"$872,500 ","$870,000 ","$2,500 ",0-,0-,0-,0-,0-
1152,houston-texans,Alex Bachman,WR,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1153,houston-texans,Jacobi Francis,S,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1154,houston-texans,Dalton Keene,TE,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1155,houston-texans,D'Angelo Ross,CB,"$870,000 ","$870,000 ",0-,0-,0-,0-,0-,0-
1156,houston-texans,Henry To'oTo'o,LB,"$811,244 ","$750,000 ","$61,244 ",0-,0-,0-,0-,0-
1157,houston-texans,Jarrett Patterson,C,"$792,493 ","$750,000 ","$42,493 ",0-,0-,0-,0-,0-
1158,houston-texans,Xavier Hutchinson,WR,"$790,926 ","$750,000 ","$40,926 ",0-,0-,0-,0-,0-
1159,houston-texans,Brandon Hill,S,"$769,705 ","$750,000 ","$19,705 ",0-,0-,0-,0-,0-
1160,houston-texans,Xazavian Valladay,RB,"$760,000 ","$750,000 ","$10,000 ",0-,0-,0-,0-,0-
1161,houston-texans,Tyler Beach,G,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1162,houston-texans,Ali Gaye,DE,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1163,houston-texans,Jesse Matthews,WR,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1164,houston-texans,Jared Wayne,WR,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1165,houston-texans,Kilian Zierer,T,"$753,333 ","$750,000 ","$3,333 ",0-,0-,0-,0-,0-
1166,houston-texans,Gerrid Doaks,RB,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1167,houston-texans,Johnny Johnson,WR,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1168,houston-texans,Jordan Murray,TE,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1169,houston-texans,Adedayo Odeleye,DT,"$750,000 ","$750,000 ",0-,0-,0-,0-,0-,0-
1170,indianapolis-colts,Shaquille Leonard,ILB,"$19,790,000 ","$15,700,000 ","$4,000,000 ","$90,000 ",0-,0-,0-,0-
1171,indianapolis-colts,Braden Smith,RT,"$19,000,000 ","$16,000,000 ","$3,000,000 ",0-,0-,0-,0-,0-
